乗換駅,乗換駅の路線事業者,乗換駅の路線,グループ駅路線区別名,駅名,路線事業者(id),路線名(id),路線区別名(id),路線ごとの並び順,駅名読み,都道府県名,開業日,廃止日,経度,緯度,状態(旧)
,,,,北一已,北海道旅客鉄道株式会社,留萌本線,,2,きたいちやん,北海道,,,142.014721,43.742021,0
,,,,秩父別,北海道旅客鉄道株式会社,留萌本線,,3,ちっぷべつ,北海道,,,141.967757,43.769099,0
,,,,北秩父別,北海道旅客鉄道株式会社,留萌本線,,4,きたちっぷべつ,北海道,,,141.960915,43.789375,0
,,,,石狩沼田,北海道旅客鉄道株式会社,留萌本線,,5,いしかりぬまた,北海道,,,141.934266,43.810032,0
,,,,真布,北海道旅客鉄道株式会社,留萌本線,,6,まっぷ,北海道,,,141.906756,43.832965,0
,,,,恵比島,北海道旅客鉄道株式会社,留萌本線,,7,えびしま,北海道,,,141.88144,43.851296,0
,,,,峠下,北海道旅客鉄道株式会社,留萌本線,,8,とうげした,北海道,,,141.818879,43.850789,0
,,,,幌糠,北海道旅客鉄道株式会社,留萌本線,,9,ほろぬか,北海道,,,141.758418,43.855521,0
,,,,藤山,北海道旅客鉄道株式会社,留萌本線,,10,ふじやま,北海道,,,141.720588,43.88708,0
,,,,大和田,北海道旅客鉄道株式会社,留萌本線,,11,おおわだ,北海道,,,141.696528,43.913418,0
,,,,留萌,北海道旅客鉄道株式会社,留萌本線,,12,るもい,北海道,,,141.651433,43.942848,0
,,,,瀬越,北海道旅客鉄道株式会社,留萌本線,,13,せごし,北海道,,,141.634535,43.934987,2
,,,,浜中海水浴場,北海道旅客鉄道株式会社,留萌本線,,14,はまなかかいすいよくじょう,北海道,,,141.632835,43.930354,2
,,,,礼受,北海道旅客鉄道株式会社,留萌本線,,15,れうけ,北海道,,,141.611358,43.904871,2
,,,,阿分,北海道旅客鉄道株式会社,留萌本線,,16,あふん,北海道,,,141.605598,43.894339,2
,,,,信砂,北海道旅客鉄道株式会社,留萌本線,,17,のぶしゃ,北海道,,,141.589039,43.874479,2
,,,,舎熊,北海道旅客鉄道株式会社,留萌本線,,18,しゃぐま,北海道,,,141.580068,43.869113,2
,,,,朱文別,北海道旅客鉄道株式会社,留萌本線,,19,しゅもんべつ,北海道,,,141.564328,43.860678,2
,,,,箸別,北海道旅客鉄道株式会社,留萌本線,,20,はしべつ,北海道,,,141.55164,43.859125,2
,,,,増毛,北海道旅客鉄道株式会社,留萌本線,,21,ましけ,北海道,,,141.527559,43.856522,2
旭川,北海道旅客鉄道株式会社,函館本線,,旭川,北海道旅客鉄道株式会社,富良野線,,1,あさひかわ,北海道,,,142.357803,43.763492,0
,,,,神楽岡,北海道旅客鉄道株式会社,富良野線,,2,かぐらおか,北海道,,,142.358257,43.745033,0
,,,,緑が丘,北海道旅客鉄道株式会社,富良野線,,3,みどりがおか,北海道,,,142.365701,43.731074,0
,,,,西御料,北海道旅客鉄道株式会社,富良野線,,4,にしごりょう,北海道,,,142.371507,43.720834,0
,,,,西瑞穂,北海道旅客鉄道株式会社,富良野線,,5,にしみずほ,北海道,,,142.381982,43.70242,0
,,,,西神楽,北海道旅客鉄道株式会社,富良野線,,6,にしかぐら,北海道,,,142.393677,43.682181,0
,,,,西聖和,北海道旅客鉄道株式会社,富良野線,,7,にしせいわ,北海道,,,142.415209,43.669047,0
,,,,千代ヶ岡,北海道旅客鉄道株式会社,富良野線,,8,ちよがおか,北海道,,,142.451024,43.643737,0
,,,,北美瑛,北海道旅客鉄道株式会社,富良野線,,9,きたびえい,北海道,,,142.479594,43.617884,0
,,,,美瑛,北海道旅客鉄道株式会社,富良野線,,10,びえい,北海道,,,142.461639,43.591186,0
,,,,美馬牛,北海道旅客鉄道株式会社,富良野線,,11,びばうし,北海道,,,142.447192,43.537408,0
,,,,上富良野,北海道旅客鉄道株式会社,富良野線,,12,かみふらの,北海道,,,142.468761,43.464046,0
,,,,西中,北海道旅客鉄道株式会社,富良野線,,13,にしなか,北海道,,,142.441876,43.429569,0
,,,,ラベンダー畑,北海道旅客鉄道株式会社,富良野線,,14,らべんだーばたけ,北海道,,,142.434032,43.42065,0
,,,,中富良野,北海道旅客鉄道株式会社,富良野線,,15,なかふらの,北海道,,,142.420812,43.405704,0
,,,,鹿討,北海道旅客鉄道株式会社,富良野線,,16,しかうち,北海道,,,142.404812,43.387499,0
,,,,学田,北海道旅客鉄道株式会社,富良野線,,17,がくでん,北海道,,,142.386118,43.366234,0
,,,,富良野,北海道旅客鉄道株式会社,富良野線,,18,ふらの,北海道,,,142.391374,43.347114,0
滝川,北海道旅客鉄道株式会社,函館本線,,滝川,北海道旅客鉄道株式会社,根室本線,,1,たきかわ,北海道,,,141.900807,43.555278,0
,,,,東滝川,北海道旅客鉄道株式会社,根室本線,,2,ひがしたきかわ,北海道,,,141.98031,43.574037,0
,,,,赤平,北海道旅客鉄道株式会社,根室本線,,3,あかびら,北海道,,,142.048669,43.555144,0
,,,,茂尻,北海道旅客鉄道株式会社,根室本線,,4,もしり,北海道,,,142.082156,43.537314,0
,,,,平岸,北海道旅客鉄道株式会社,根室本線,,5,ひらぎし,北海道,,,142.123872,43.541401,0
,,,,芦別,北海道旅客鉄道株式会社,根室本線,,6,あしべつ,北海道,,,142.184543,43.516636,0
,,,,上芦別,北海道旅客鉄道株式会社,根室本線,,7,かみあしべつ,北海道,,,142.210855,43.48871,0
,,,,野花南,北海道旅客鉄道株式会社,根室本線,,8,のかなん,北海道,,,142.261772,43.474418,0
,,,,島ノ下,北海道旅客鉄道株式会社,根室本線,,9,しまのした,北海道,,,142.350406,43.3744,2
富良野,北海道旅客鉄道株式会社,富良野線,,富良野,北海道旅客鉄道株式会社,根室本線,,10,ふらの,北海道,,,142.391374,43.347114,0
,,,,布部,北海道旅客鉄道株式会社,根室本線,,11,ぬのべ,北海道,,,142.400595,43.291991,0
,,,,山部,北海道旅客鉄道株式会社,根室本線,,12,やまべ,北海道,,,142.381522,43.244645,0
,,,,下金山,北海道旅客鉄道株式会社,根室本線,,13,しもかなやま,北海道,,,142.415402,43.197328,0
,,,,金山,北海道旅客鉄道株式会社,根室本線,,14,かなやま,北海道,,,142.416201,43.136115,0
,,,,東鹿越,北海道旅客鉄道株式会社,根室本線,,15,ひがししかごえ,北海道,,,142.523472,43.164011,0
,,,,幾寅,北海道旅客鉄道株式会社,根室本線,,16,いくとら,北海道,,,142.569474,43.161582,0
,,,,落合,北海道旅客鉄道株式会社,根室本線,,17,おちあい,北海道,,,142.669104,43.125055,0
新得,北海道旅客鉄道株式会社,石勝線,,新得,北海道旅客鉄道株式会社,根室本線,,18,しんとく,北海道,,,142.832432,43.082501,0
,,,,十勝清水,北海道旅客鉄道株式会社,根室本線,,19,とかちしみず,北海道,,,142.879535,43.012892,0
,,,,羽帯,北海道旅客鉄道株式会社,根室本線,,20,はおび,北海道,,,142.906646,42.957499,2
,,,,御影,北海道旅客鉄道株式会社,根室本線,,21,みかげ,北海道,,,142.935739,42.942418,0
,,,,芽室,北海道旅客鉄道株式会社,根室本線,,22,めむろ,北海道,,,143.047991,42.909846,0
,,,,大成,北海道旅客鉄道株式会社,根室本線,,23,たいせい,北海道,,,143.069665874806,42.9160561866298,0
,,,,西帯広,北海道旅客鉄道株式会社,根室本線,,24,にしおびひろ,北海道,,,143.126351,42.923941,0
,,,,柏林台,北海道旅客鉄道株式会社,根室本線,,25,はくりんだい,北海道,,,143.1645,42.928877,0
,,,,帯広,北海道旅客鉄道株式会社,根室本線,,26,おびひろ,北海道,,,143.20195,42.917997,0
,,,,札内,北海道旅客鉄道株式会社,根室本線,,27,さつない,北海道,,,143.256248,42.912697,0
,,,,稲士別,北海道旅客鉄道株式会社,根室本線,,28,いなしべつ,北海道,,,143.297528,42.903963,2
,,,,幕別,北海道旅客鉄道株式会社,根室本線,,29,まくべつ,北海道,,,143.359293,42.90784,0
,,,,利別,北海道旅客鉄道株式会社,根室本線,,30,としべつ,北海道,,,143.424445,42.934706,0
,,,,池田,北海道旅客鉄道株式会社,根室本線,,31,いけだ,北海道,,,143.453033,42.922186,0
,,,,十弗,北海道旅客鉄道株式会社,根室本線,,32,とおふつ,北海道,,,143.500797,42.855781,0
,,,,豊頃,北海道旅客鉄道株式会社,根室本線,,33,とよころ,北海道,,,143.538615,42.817548,0
,,,,新吉野,北海道旅客鉄道株式会社,根室本線,,34,しんよしの,北海道,,,143.60826,42.778238,0
,,,,浦幌,北海道旅客鉄道株式会社,根室本線,,35,うらほろ,北海道,,,143.651568,42.810849,0
,,,,上厚内,北海道旅客鉄道株式会社,根室本線,,36,かみあつない,北海道,,,143.749788,42.831881,2
,,,,厚内,北海道旅客鉄道株式会社,根室本線,,37,あつない,北海道,,,143.814389,42.809539,0
,,,,直別,北海道旅客鉄道株式会社,根室本線,,38,ちょくべつ,北海道,,,143.863607,42.852205,2
,,,,尺別,北海道旅客鉄道株式会社,根室本線,,39,しゃくべつ,北海道,,,143.904331,42.869163,2
,,,,音別,北海道旅客鉄道株式会社,根室本線,,40,おんべつ,北海道,,,143.932442,42.888997,0
,,,,古瀬,北海道旅客鉄道株式会社,根室本線,,41,ふるせ,北海道,,,144.008589,42.947893,2
,,,,白糠,北海道旅客鉄道株式会社,根室本線,,42,しらぬか,北海道,,,144.076879,42.956161,0
,,,,西庶路,北海道旅客鉄道株式会社,根室本線,,43,にししょろ,北海道,,,144.129826,42.976138,0
,,,,庶路,北海道旅客鉄道株式会社,根室本線,,44,しょろ,北海道,,,144.150018,42.983601,0
,,,,大楽毛,北海道旅客鉄道株式会社,根室本線,,45,おたのしけ,北海道,,,144.273879,43.009078,0
,,,,新大楽毛,北海道旅客鉄道株式会社,根室本線,,46,しんおたのしけ,北海道,,,144.295558,43.009423,0
,,,,新富士,北海道旅客鉄道株式会社,根室本線,,47,しんふじ,北海道,,,144.350758,43.001605,0
,,,,釧路,北海道旅客鉄道株式会社,根室本線,,48,くしろ,北海道,,,144.381983,42.990584,0
,,,,東釧路,北海道旅客鉄道株式会社,根室本線,,49,ひがしくしろ,北海道,,,144.411307,42.995207,0
,,,,武佐,北海道旅客鉄道株式会社,根室本線,,50,むさ,北海道,,,144.426681,42.991364,0
,,,,別保,北海道旅客鉄道株式会社,根室本線,,51,べっぽ,北海道,,,144.469596,42.994384,0
,,,,上尾幌,北海道旅客鉄道株式会社,根室本線,,52,かみおぼろ,北海道,,,144.61239,43.032893,0
,,,,尾幌,北海道旅客鉄道株式会社,根室本線,,53,おぼろ,北海道,,,144.703758,43.018463,0
,,,,門静,北海道旅客鉄道株式会社,根室本線,,54,もんしず,北海道,,,144.782638,43.057581,0
,,,,厚岸,北海道旅客鉄道株式会社,根室本線,,55,あっけし,北海道,,,144.841355,43.056248,0
,,,,糸魚沢,北海道旅客鉄道株式会社,根室本線,,56,いといざわ,北海道,,,144.92545,43.103506,0
,,,,茶内,北海道旅客鉄道株式会社,根室本線,,57,ちゃない,北海道,,,145.02801,43.129266,0
,,,,浜中,北海道旅客鉄道株式会社,根室本線,,58,はまなか,北海道,,,145.099657,43.15754,0
,,,,姉別,北海道旅客鉄道株式会社,根室本線,,59,あねべつ,北海道,,,145.194716,43.196201,0
,,,,厚床,北海道旅客鉄道株式会社,根室本線,,60,あっとこ,北海道,,,145.252096,43.228224,0
,,,,初田牛,北海道旅客鉄道株式会社,根室本線,,61,はったうし,北海道,,,145.32277,43.204542,2
,,,,別当賀,北海道旅客鉄道株式会社,根室本線,,62,べっとが,北海道,,,145.423593,43.218427,0
,,,,落石,北海道旅客鉄道株式会社,根室本線,,63,おちいし,北海道,,,145.519449,43.198335,0
,,,,昆布盛,北海道旅客鉄道株式会社,根室本線,,64,こんぶもり,北海道,,,145.542444,43.228593,0
,,,,西和田,北海道旅客鉄道株式会社,根室本線,,65,にしわだ,北海道,,,145.541817,43.268043,0
,,,,花咲,北海道旅客鉄道株式会社,根室本線,,66,はなさき,北海道,,,145.575045,43.295388,2
,,,,東根室,北海道旅客鉄道株式会社,根室本線,,67,ひがしねむろ,北海道,,,145.597234,43.323655,0
,,,,根室,北海道旅客鉄道株式会社,根室本線,,68,ねむろ,北海道,,,145.582707,43.326923,0
旭川,北海道旅客鉄道株式会社,函館本線,,旭川,北海道旅客鉄道株式会社,宗谷本線,,1,あさひかわ,北海道,,,142.357803,43.763492,0
,,,,旭川四条,北海道旅客鉄道株式会社,宗谷本線,,2,あさひかわよじょう,北海道,,,142.375815,43.764056,0
,,,,新旭川,北海道旅客鉄道株式会社,宗谷本線,,3,しんあさひかわ,北海道,,,142.384789,43.780174,0
,,,,永山,北海道旅客鉄道株式会社,宗谷本線,,4,ながやま,北海道,,,142.434382,43.814158,0
,,,,北永山,北海道旅客鉄道株式会社,宗谷本線,,5,きたながやま,北海道,,,142.454493,43.826736,0
,,,,南比布,北海道旅客鉄道株式会社,宗谷本線,,6,みなみぴっぷ,北海道,,,142.467271,43.853342,0
,,,,比布,北海道旅客鉄道株式会社,宗谷本線,,7,ぴっぷ,北海道,,,142.471294,43.874478,0
,,,,北比布,北海道旅客鉄道株式会社,宗谷本線,,8,きたぴっぷ,北海道,,,142.476545,43.901728,0
,,,,蘭留,北海道旅客鉄道株式会社,宗谷本線,,9,らんる,北海道,,,142.473699,43.925072,0
,,,,塩狩,北海道旅客鉄道株式会社,宗谷本線,,10,しおかり,北海道,,,142.4552,43.96794,0
,,,,和寒,北海道旅客鉄道株式会社,宗谷本線,,11,わっさむ,北海道,,,142.415309,44.026932,0
,,,,東六線,北海道旅客鉄道株式会社,宗谷本線,,12,ひがしろくせん,北海道,,,142.388073,44.068723,0
,,,,剣淵,北海道旅客鉄道株式会社,宗谷本線,,13,けんぶち,北海道,,,142.364754,44.09643,0
,,,,北剣淵,北海道旅客鉄道株式会社,宗谷本線,,14,きたけんぶち,北海道,,,142.377955,44.139423,0
,,,,士別,北海道旅客鉄道株式会社,宗谷本線,,15,しべつ,北海道,,,142.388247,44.172536,0
,,,,下士別,北海道旅客鉄道株式会社,宗谷本線,,16,しもしべつ,北海道,,,142.396405,44.210583,0
,,,,多寄,北海道旅客鉄道株式会社,宗谷本線,,17,たよろ,北海道,,,142.396315,44.241296,0
,,,,瑞穂,北海道旅客鉄道株式会社,宗谷本線,,18,みずほ,北海道,,,142.396244,44.266349,0
,,,,風連,北海道旅客鉄道株式会社,宗谷本線,,19,ふうれん,北海道,,,142.421624,44.292238,0
,,,,東風連,北海道旅客鉄道株式会社,宗谷本線,,20,ひがしふうれん,北海道,,,142.463087,44.316748,0
,,,,名寄,北海道旅客鉄道株式会社,宗谷本線,,21,なよろ,北海道,,,142.465207,44.349403,0
,,,,日進,北海道旅客鉄道株式会社,宗谷本線,,22,にっしん,北海道,,,142.467354,44.381713,0
,,,,北星,北海道旅客鉄道株式会社,宗谷本線,,23,ほくせい,北海道,,,142.428116,44.441569,0
,,,,智恵文,北海道旅客鉄道株式会社,宗谷本線,,24,ちえぶん,北海道,,,142.414772,44.455553,0
,,,,智北,北海道旅客鉄道株式会社,宗谷本線,,25,ちほく,北海道,,,142.394007,44.46103,0
,,,,南美深,北海道旅客鉄道株式会社,宗谷本線,,26,みなみびふか,北海道,,,142.367822,44.462604,0
,,,,美深,北海道旅客鉄道株式会社,宗谷本線,,27,びふか,北海道,,,142.350597,44.482951,0
,,,,初野,北海道旅客鉄道株式会社,宗谷本線,,28,はつの,北海道,,,142.336129,44.512808,0
,,,,紋穂内,北海道旅客鉄道株式会社,宗谷本線,,29,もんぽない,北海道,,,142.33357,44.538761,0
,,,,恩根内,北海道旅客鉄道株式会社,宗谷本線,,30,おんねない,北海道,,,142.309447,44.598486,0
,,,,豊清水,北海道旅客鉄道株式会社,宗谷本線,,31,とよしみず,北海道,,,142.270342,44.639503,0
,,,,天塩川温泉,北海道旅客鉄道株式会社,宗谷本線,,32,てしおがわおんせん,北海道,,,142.258682,44.665041,0
,,,,咲来,北海道旅客鉄道株式会社,宗谷本線,,33,さっくる,北海道,,,142.267569,44.692702,0
,,,,音威子府,北海道旅客鉄道株式会社,宗谷本線,,34,おといねっぷ,北海道,,,142.259883,44.729448,0
,,,,筬島,北海道旅客鉄道株式会社,宗谷本線,,35,おさしま,北海道,,,142.197777,44.738883,0
,,,,佐久,北海道旅客鉄道株式会社,宗谷本線,,36,さく,北海道,,,142.048562,44.743986,0
,,,,天塩中川,北海道旅客鉄道株式会社,宗谷本線,,37,てしおなかがわ,北海道,,,142.075335,44.81186,0
,,,,歌内,北海道旅客鉄道株式会社,宗谷本線,,38,うたない,北海道,,,142.052162,44.880493,0
,,,,問寒別,北海道旅客鉄道株式会社,宗谷本線,,39,といかんべつ,北海道,,,142.025562,44.91233,0
,,,,糠南,北海道旅客鉄道株式会社,宗谷本線,,40,ぬかなん,北海道,,,142.000931,44.920778,0
,,,,雄信内,北海道旅客鉄道株式会社,宗谷本線,,41,おのっぷない,北海道,,,141.935888,44.911735,0
,,,,安牛,北海道旅客鉄道株式会社,宗谷本線,,42,やすうし,北海道,,,141.894187,44.949809,0
